id,0,1,2,3,4,5,6,7,8,9
0,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-0.8666666666666667,-0.8666666666666667,-0.7333333333333333,-1.2333333333333334,-1.0166666666666666
1,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-0.8666666666666667,-0.8666666666666667,-0.7333333333333333,-1.2333333333333334,-1.2166666666666666
2,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9333333333333332,-0.8833333333333333,-0.8666666666666667,-0.8833333333333333,-1.2666666666666666,-0.8666666666666667,-1.0166666666666666
3,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9333333333333332,-0.8833333333333333,-0.8666666666666667,-0.8833333333333333,-1.2833333333333334,-0.8666666666666667,-1.2333333333333334
4,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9333333333333332,-0.8833333333333333,-0.8666666666666667,-0.8833333333333333,-0.8833333333333333,-1.2333333333333334,-1.0
5,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9333333333333332,-0.8833333333333333,-0.8666666666666667,-0.8833333333333333,-0.8833333333333333,-1.2333333333333334,-1.2166666666666666
6,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-0.8666666666666667,-0.8833333333333333,-0.8833333333333333,-0.9,-0.9833333333333332
7,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-0.8666666666666667,-0.8833333333333333,-0.8833333333333333,-0.9,-0.8833333333333333
8,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9333333333333332,-0.8833333333333333,-0.8666666666666667,-1.0166666666666666,-0.7166666666666667,-1.2166666666666666,-1.0
9,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9333333333333332,-0.8833333333333333,-0.8666666666666667,-1.0166666666666666,-0.7166666666666667,-1.2166666666666666,-1.2333333333333334
10,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-0.8666666666666667,-1.0166666666666666,-0.7,-0.8666666666666667,-0.9833333333333332
11,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-0.8666666666666667,-1.0166666666666666,-0.7,-0.8666666666666667,-0.8833333333333333
12,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-0.8666666666666667,-1.0166666666666666,-0.9,-0.6833333333333333,-0.9833333333333332
13,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-0.8666666666666667,-1.0166666666666666,-0.9,-0.6833333333333333,-0.9
14,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8666666666666667,-0.8666666666666667,-1.0166666666666666,-0.9,-0.9,-0.9833333333333332
15,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8666666666666667,-0.8666666666666667,-1.0166666666666666,-0.9,-0.9,-1.2333333333333334
16,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-1.0333333333333334,-0.85,-0.7166666666666667,-1.2333333333333334,-1.0166666666666666
17,-0.55,-0.9666666666666668,-0.8333333333333334,-0.9166666666666666,-0.8833333333333333,-1.0333333333333334,-0.85,-0.7166666666666667,-1.2333333333333334,-1.2333333333333334
