travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
1.0333333333333334,17,AV,1,0,0,71,-1.0333333333333334,"0,0"
0.5166666666666667,9,AV,0,0,0,130,-0.5166666666666667,"0,0"
0.55,19,AV,0,0,0,92,-0.55,"0,0"
0.5166666666666667,7,AV,0,0,0,131,-0.5166666666666667,"0,0"
0.5833333333333334,18,AV,0,0,0,76,-0.5833333333333334,"0,0"
0.8833333333333333,5,AV,1,0,0,141,-0.8833333333333333,"0,0"
0.6,13,AV,0,0,0,77,-0.6,"0,0"
0.45,15,AV,0,0,0,90,-0.45,"0,0"
1.05,10,AV,0,0,0,92,-1.05,"0,0"
1.55,6,AV,1,0,0,159,-1.55,"0,0"
0.7,0,Human,0,0,0,56,-0.7,"-0.2217422606191504,-0.4540436765058795"
0.8,1,Human,0,0,0,48,-0.8,"-0.2217422606191504,-0.4540436765058795"
0.5333333333333333,2,Human,0,0,0,125,-0.5333333333333333,"-0.2217422606191504,-0.4540436765058795"
0.48333333333333334,3,Human,0,0,0,143,-0.48333333333333334,"-0.2217422606191504,-0.4540436765058795"
0.5666666666666667,4,Human,0,0,0,125,-0.5666666666666667,"-0.2217422606191504,-0.4540436765058795"
0.55,8,Human,0,0,0,82,-0.55,"-0.2217422606191504,-0.4540436765058795"
0.7833333333333333,11,Human,0,0,0,47,-0.7833333333333333,"-0.2217422606191504,-0.4540436765058795"
0.7333333333333333,12,Human,0,0,0,58,-0.7333333333333333,"-0.2217422606191504,-0.4540436765058795"
0.6166666666666667,14,Human,0,0,0,72,-0.6166666666666667,"-0.2217422606191504,-0.4540436765058795"
0.7,16,Human,0,0,0,64,-0.7,"-0.2217422606191504,-0.4540436765058795"
0.6166666666666667,20,Human,0,0,0,70,-0.6166666666666667,"-0.2217422606191504,-0.4540436765058795"
0.4666666666666667,21,Human,0,0,0,91,-0.4666666666666667,"-0.2217422606191504,-0.4540436765058795"
0.7333333333333333,22,Human,0,0,0,56,-0.7333333333333333,"-0.2217422606191504,-0.4540436765058795"
