,travel_time,action,kind
0,0.85,0,Human
1,0.8666666666666667,0,Human
2,0.7666666666666667,0,Human
3,0.7666666666666667,0,Human
4,1.2833333333333334,0,AV
5,1.25,0,Human
6,1.2,0,AV
7,1.0666666666666669,0,AV
8,1.2166666666666666,0,AV
9,1.2666666666666666,0,AV
10,1.2166666666666666,0,AV
11,1.2333333333333334,0,AV
12,1.8,0,AV
13,1.7833333333333334,0,AV
14,1.55,0,AV
