id,origin,destination,start_time,kind
0,0,0,56,Human
1,0,0,48,Human
2,0,0,125,Human
3,0,0,143,Human
4,0,0,125,Human
5,0,0,141,Human
6,0,0,159,Human
7,0,0,131,Human
8,0,0,82,Human
9,0,0,130,Human
10,0,0,92,Human
11,0,0,47,Human
12,0,0,58,Human
13,0,0,77,Human
14,0,0,72,Human
15,0,0,90,Human
16,0,0,64,Human
17,0,0,71,Human
18,0,0,76,Human
19,0,0,92,Human
20,0,0,70,Human
21,0,0,91,Human
22,0,0,56,Human
