travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
4.183333333333334,0,Human,0,0,0,99,-4.183333333333334,"-32.99919232024667,-33.48621581160036,-32.600434723940445"
2.3,1,Human,1,1,0,58,-2.3,"-11.919867868449709,-12.38092561966385,-12.139143739616923"
5.616666666666666,2,Human,2,0,0,112,-5.616666666666666,"-36.40967622538889,-36.09586240210602,-36.656000178770405"
5.7,3,Human,2,0,0,118,-5.7,"-39.00713506297651,-37.941469899600435,-39.234624346328154"
1.7166666666666666,4,Human,1,1,0,31,-1.7166666666666666,"-11.513715485550637,-11.79418444657946,-11.708503679983592"
2.9166666666666665,5,Human,2,0,0,50,-2.9166666666666665,"-15.580865896324184,-16.243594629951474,-16.362919393049594"
4.766666666666667,6,Human,1,0,0,93,-4.766666666666667,"-27.698677686263785,-28.181782383073852,-28.304152940034953"
4.95,7,Human,1,0,0,80,-4.95,"-23.4932010014736,-24.834566628847,-23.919717847015654"
3.316666666666667,8,Human,1,1,0,89,-3.316666666666667,"-20.321254835297722,-21.226077655436644,-20.409007416474303"
5.333333333333333,9,Human,1,1,1,64,-5.333333333333333,"-32.75968596235277,-32.93240138130788,-31.652935001784904"
5.616666666666666,10,Human,2,0,0,116,-5.616666666666666,"-37.94358791088122,-37.04972335033413,-38.29480332003554"
7.45,11,Human,1,1,1,113,-7.45,"-46.00582992020326,-47.594935812478184,-45.86914524666028"
2.1333333333333333,12,Human,0,1,0,91,-2.1333333333333333,"-20.945023711453807,-20.665900780683018,-20.73112209857293"
5.35,13,Human,2,0,1,123,-5.35,"-34.12220162571922,-34.17921725471447,-34.311669944600226"
4.216666666666667,14,Human,0,0,0,104,-4.216666666666667,"-33.07340707185607,-33.60628750686731,-32.336655329295276"
4.033333333333333,15,Human,2,1,0,64,-4.033333333333333,"-17.71438553292526,-18.087102929277513,-18.892663392165105"
7.733333333333333,16,Human,2,1,1,101,-7.733333333333333,"-42.79578709605757,-44.205140926654074,-44.657005161714494"
3.433333333333333,17,Human,1,1,0,61,-3.433333333333333,"-18.615831253709587,-19.445194442320812,-18.599889477744178"
3.6166666666666667,18,Human,1,1,0,116,-3.6166666666666667,"-25.258545735521167,-25.938054241155367,-24.960728363213118"
2.15,19,Human,0,1,0,88,-2.15,"-19.9735571127566,-19.680125738090783,-20.048634494636847"
4.95,20,Human,0,1,1,84,-4.95,"-40.38565400357722,-39.17530704489633,-40.08450460600103"
3.85,21,Human,2,0,0,69,-3.85,"-24.01405931109943,-24.745644130521,-24.97997258619769"
5.6,22,Human,2,0,0,126,-5.6,"-38.21789759721696,-37.844760059428964,-38.470142367001"
3.35,23,Human,1,1,0,85,-3.35,"-19.729820268985865,-20.389737249919925,-20.032218497529303"
2.783333333333333,24,Human,0,0,0,77,-2.783333333333333,"-24.09665278723395,-23.35372313717344,-24.059884660781634"
7.95,25,Human,2,1,1,79,-7.95,"-37.60946241553648,-38.49803330502193,-39.77716577158729"
7.633333333333334,26,Human,1,1,1,105,-7.633333333333334,"-45.507919182574184,-46.48211354610769,-44.85099735422356"
4.133333333333334,27,Human,2,0,1,100,-4.133333333333334,"-26.101270951511413,-26.065326564206064,-27.329840223799053"
2.8,28,Human,0,1,0,102,-2.8,"-22.664359674534452,-22.715752510491253,-23.108564896430828"
3.683333333333333,29,Human,2,1,0,102,-3.683333333333333,"-21.850694313991525,-21.87100890465943,-22.439067781519622"
7.9,30,Human,1,0,0,154,-7.9,"-40.02996953401476,-42.30448601848513,-40.67041070154844"
3.066666666666667,31,Human,2,0,1,77,-3.066666666666667,"-18.62867252883925,-18.625677206937702,-19.270131911307562"
5.133333333333334,32,Human,2,1,1,74,-5.133333333333334,"-33.528795112918374,-33.14773137579924,-34.095279667779764"
1.95,33,Human,2,0,1,65,-1.95,"-13.946486478463687,-14.56202981185036,-14.029259802675963"
4.883333333333334,34,Human,0,0,0,108,-4.883333333333334,"-36.10237404657861,-35.927701680980896,-34.57074344547831"
5.383333333333334,35,Human,2,0,1,123,-5.383333333333334,"-34.18896410337962,-34.42229039712159,-34.63202187079249"
7.95,36,Human,2,1,1,86,-7.95,"-38.42512348053182,-39.900796363430786,-40.70171721719936"
2.0,37,Human,0,0,0,64,-2.0,"-17.789925665802333,-18.357104203921526,-18.583619078433262"
2.216666666666667,38,Human,0,1,0,65,-2.216666666666667,"-19.366485805256577,-18.994300545931004,-19.289853174102632"
7.633333333333334,39,Human,1,1,1,109,-7.633333333333334,"-46.696236092212665,-48.62330185686502,-46.79925089254987"
3.066666666666667,40,Human,0,1,0,112,-3.066666666666667,"-25.348608937285007,-25.24550932942522,-25.136795239543755"
3.0833333333333335,41,Human,0,1,0,106,-3.0833333333333335,"-23.99887207806417,-23.6207680430174,-24.09372727813425"
3.066666666666667,42,Human,2,0,1,70,-3.066666666666667,"-18.833446703380496,-18.732666021940208,-19.534777776581453"
4.7,43,Human,0,1,1,96,-4.7,"-39.10153531720255,-39.0660617488719,-38.99027469505606"
2.15,44,Human,0,1,0,93,-2.15,"-20.41196769147288,-20.455359977339032,-20.865090505250276"
3.9833333333333334,45,Human,0,0,1,96,-3.9833333333333334,"-27.513961085314282,-26.310156352205507,-26.400593675614285"
5.65,46,Human,2,0,0,116,-5.65,"-38.22113801247114,-37.10317799503974,-38.44075259410604"
4.166666666666667,47,Human,0,0,0,96,-4.166666666666667,"-32.88552539499733,-32.35013948002858,-32.29478436778456"
3.9,48,Human,0,0,1,110,-3.9,"-27.69471295208006,-26.78696561079835,-27.24012573207046"
4.016666666666667,49,Human,1,0,1,92,-4.016666666666667,"-20.719197297991112,-21.67768825455856,-21.30401078309663"
7.85,50,Human,2,1,1,98,-7.85,"-44.40947826870162,-45.59456223363892,-46.106694497074145"
4.433333333333334,51,Human,2,1,0,108,-4.433333333333334,"-23.722486368831042,-23.63441486981945,-24.245344788494698"
2.1,52,Human,2,0,1,46,-2.1,"-11.411693056614494,-11.740057535806764,-11.931810239914602"
