,travel_time,action,kind
0,0.65,0,Human
1,0.6666666666666666,0,Human
2,0.5666666666666667,0,Human
3,0.5666666666666667,0,Human
4,0.45,0,AV
5,1.0166666666666666,0,AV
6,0.9666666666666668,0,AV
7,0.8333333333333334,0,AV
8,0.4833333333333333,0,AV
9,1.0333333333333334,0,AV
10,0.9833333333333332,0,AV
11,0.9833333333333332,0,AV
12,0.85,0,Human
13,0.85,0,AV
14,0.6166666666666667,0,AV
