id,0,1,2,3,4,5,6,7,8,9
0,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.25,-0.5166666666666667,-1.2,-1.2166666666666666,-1.7666666666666666,-1.5333333333333334
1,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.2666666666666666,-0.5166666666666667,-1.2,-1.2166666666666666,-1.05,-0.9333333333333332
2,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.2666666666666666,-0.5166666666666667,-1.2,-1.2166666666666666,-1.1833333333333331,-1.5
3,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.2666666666666666,-0.5166666666666667,-1.2,-1.2166666666666666,-1.1833333333333331,-0.9666666666666668
4,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.2666666666666666,-0.5166666666666667,-1.2,-0.9333333333333332,-1.0166666666666666,-1.5
5,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.25,-0.5166666666666667,-1.2,-0.9333333333333332,-1.0166666666666666,-0.9
6,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.2666666666666666,-0.5166666666666667,-1.2166666666666666,-0.9333333333333332,-1.15,-0.75
7,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.25,-0.5166666666666667,-1.2,-0.9333333333333332,-1.15,-0.9333333333333332
8,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.2666666666666666,-0.5166666666666667,-0.9,-1.1833333333333331,-1.0166666666666666,-1.5
9,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.25,-0.5166666666666667,-0.9,-1.1833333333333331,-1.0166666666666666,-0.9
10,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.2666666666666666,-0.5166666666666667,-0.9,-1.2,-1.15,-0.75
11,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.25,-0.5166666666666667,-0.9,-1.1833333333333331,-1.15,-0.95
12,-0.45,-1.2333333333333334,-1.1666666666666667,-1.0333333333333334,-1.2666666666666666,-0.5166666666666667,-0.9,-0.9666666666666668,-0.9833333333333332,-0.75
